Substrate_Type,Deposition_Method,Material_Type,Film_Thickness_nm,Annealing_Temp_C,Nanostructure_Size_nm,Gate_Length_um,Gate_Width_um,Mobility_cm2V-1s-1,Threshold_Voltage_V,On_Off_Ratio,Subthreshold_Swing_Vdec,Gate_Density_gates_per_mm2,Bending_Radius_mm,Cycles_to_Failure,Power_Consumption_mW,SNN_Accuracy_%,Response_Time_ms,Temperature_Stability_%,Transparency_%,Device_Quality
PEN,Sputtering,ZnO,71.1482200532669,285.5081891007068,64.28903827037551,3.0182722012164396,192.98788487058246,52.23136140850511,1.151203698272047,53356807.88378857,0.31621969531253286,236.19082138313587,24.58375369965129,47668,3.0825076387482895,86.22246209451563,4.9304392213455825,86.26586119855287,90.97794417807063,Medium
Polyimide,Solution,IGZO,127.62288879188247,164.42221858588704,15.583069551601332,7.113828277860354,184.3335299733055,43.52501759833968,0.5449004362179348,10135505.446931092,0.055428133020080345,1441.8046733336246,10.30226600397967,48738,2.921185830798732,97.04923584219048,2.3745585498659922,90.92440641415523,93.42090635686426,High
PEN,Solution,IGZO,122.40269201860212,191.08028169560586,45.91865913440498,2.3322704025513357,155.26797011429176,27.09974022309323,1.8531516442251919,87258676.18957148,0.06543125523974407,164.54551053260667,16.28387917349125,3787,3.957593555561507,78.86988513185042,3.0270839673067,92.75913104009899,93.25376749401488,Low
Polyimide,ALD,IGZO,101.17530804132464,226.2882082826623,12.919365948248,1.3807907026975639,25.024443985563142,9.196634979574375,-0.5389471484871347,50768595.89840817,0.36605229534583783,1700.6696826504963,20.69487062823203,47149,0.10633066251929553,71.41019667742306,0.8858299790154464,97.58520404739703,84.46298371889999,Low
Polyimide,Sputtering,IGZO,84.28254706836209,346.4099074031925,8.397098270980809,5.556117311133842,95.02554904290655,45.298510112894384,-1.4519747046802465,80798489.26918313,0.17558831126807756,985.2935067669711,2.7351909266773693,49357,4.719942729029717,89.5932052632623,1.5179526942724466,95.9401830149466,77.83606610886143,Medium
Polyimide,Sputtering,ZnO,147.3416092496284,306.972364591776,54.22893945385754,8.305594912900077,29.359433254595036,38.928661578084984,1.9945086230334903,36814882.91024476,0.31072087730657694,277.56243407086805,12.54868486926673,16839,4.917010167718589,92.81839290091085,3.1116614351291365,90.54040105917458,66.39411272175697,Medium
PEN,Sputtering,IGZO,38.84545940937622,296.6973492984208,45.136425026026274,1.4631085034637037,13.024850779931736,5.1601444808583805,2.197422002460326,12516571.899364378,0.14102473149080103,1442.9569455192734,21.48487401499993,3155,8.644996066806735,97.77818823644971,2.7928115291033486,94.80149031253943,64.31273542246626,Low
PEN,Solution,IGZO,114.27024458164492,173.2381913050892,11.151776390860313,8.022967576059429,127.07476339039349,5.518092078484493,-1.232339266012247,4159515.4455272905,0.17161199377777137,1029.6512992571488,9.072662607335737,8019,4.540403518036576,74.57622543374431,3.943383332661714,93.65366361847569,62.09183126744712,Low
PEN,Solution,ZnO,44.854791190422574,306.1991787229983,7.620443480449133,8.209934041339707,192.5575892452358,49.483613525598166,1.2490838497127843,28158146.981029827,0.2770884751766339,462.80283186334145,28.815714996181644,21614,3.6992073092899616,81.37205782836834,1.4192425750141493,86.89078913428611,60.620021832813926,Medium
PEN,Solution,ZnO,63.97420369320529,307.05376230320303,79.2317310057001,5.081603000774663,181.54492445210852,19.266985634101964,0.20193052742885076,24430927.699404214,0.48900625851023694,129.77751038857897,2.8445184021914907,27190,9.947995808488386,94.48007334073877,3.302356518862017,88.52288039497901,90.73408527369887,Low
Polyimide,ALD,IGZO:ZnO Hybrid,60.13083663851538,270.22053912486564,7.25159991118039,1.0444479450996247,142.38341483772683,39.98735172504361,2.0725304483753253,56039593.88225599,0.3273217201441362,894.1966934785206,28.82644125244784,41375,5.755011913564713,93.3992704047975,1.5257799781694408,90.11683469071471,88.31802105311706,Medium
PEN,Solution,ZnO,143.114678406034,348.0723563996744,38.339618978761976,2.1586035868482707,28.36171099132557,29.98179308708861,2.4348654938841534,2183666.4179900982,0.47126664703086046,262.69553838421757,8.069388304291202,11928,4.778870765477981,88.11907551268202,2.97508783675599,87.93225109545254,79.87374831751649,Medium
Polyimide,ALD,ZnO,145.7563031124758,215.0507811849104,42.84642684557717,7.220549614038357,62.091167157737026,52.4886507986972,2.329516950587621,52061848.72447435,0.4817209344741264,278.9224266697507,3.3670171739103596,49425,5.009764762028956,77.81168781087813,3.0646517416575225,87.25200768745039,94.95531390881999,Low
Polyimide,Sputtering,IGZO:ZnO Hybrid,43.79200775051453,338.25448964837034,13.796011085033378,7.2618904774140205,70.81077810820528,55.43286122063687,1.9974191130788346,39183256.4837802,0.14364949838922836,607.926141889086,10.189272930259609,9598,8.110894845337171,78.23702342887255,0.697011645636995,85.8729665519543,93.35682252705743,Low
PEN,Solution,ZnO,22.864570838675544,332.9462229913007,17.67963338297872,9.034375114092821,154.99851097165663,59.824424197336974,-0.2892649706602668,57716455.76874507,0.190037121111025,1297.870764760606,24.01590460412631,45339,3.4726960528045927,73.59608684410013,2.788302242362704,98.09653848413396,82.92881397501472,Low
PEN,ALD,ZnO,113.6010451562047,152.29613194987556,31.38537548077644,6.035518392268537,162.42734405467166,13.452627469398575,2.1535033960574252,70244728.63975497,0.3964965265484168,1106.8301562658035,23.06837618054549,21581,3.952688580590862,96.73375653979139,0.15849766977549423,89.33415126947281,76.26010984640887,Low
PEN,ALD,ZnO,74.33869140316295,240.0233052949622,62.1256907160247,1.6790199932808854,83.17016336808489,52.463022556151145,0.9006531415783172,63412853.5885331,0.44004380103110474,231.07588569149314,7.847531659838177,49974,7.583146257440907,75.01501392454392,2.555932681735989,89.35480905900349,65.32597506395953,Low
PEN,Solution,ZnO,31.54923186138337,345.4208466103147,43.03118180452,1.6534416022972354,89.39795935734584,19.631175720084098,-1.2625952332555914,98464590.4936429,0.2836520348852875,1940.0194241956926,7.510123740570384,45655,0.8225390221763178,86.6137114342173,3.517857254179568,88.09342206145233,78.04578318390233,Low
PEN,Sputtering,IGZO:ZnO Hybrid,108.88803372501553,170.62427248161515,52.84264059147212,7.350757394889825,18.456717462472554,37.49487311925292,0.5562248245421202,13835151.734248338,0.4969517302762471,1785.620507759723,19.99223764252714,48796,8.665174665618261,86.94619109248127,0.4568803720509448,92.13096057795825,65.52102855099345,Medium
PEN,Sputtering,ZnO,90.86371867389096,259.5569388766639,78.8880916318006,2.2459543185250608,64.93597649956459,32.8175058628066,2.7397106266349702,42979403.522888556,0.055207489439871624,592.5284255758006,14.826315310920455,49743,4.359006695032902,80.7185577946628,4.699683000443433,92.71362951883559,73.94579564861661,Medium
PEN,Sputtering,ZnO,147.46718686014378,345.7915014082208,62.60040764849072,3.619662246357751,95.74418366375158,5.989347236481321,2.4953670738099873,42488825.356964685,0.18481669501334702,332.4432943280684,24.184118693265262,47607,5.854800457505919,80.2230353691582,2.347902106748326,88.1242203793762,92.99268379514629,Low
PEN,ALD,IGZO:ZnO Hybrid,49.56323446197926,261.099084821172,37.57711236059133,5.128514065758182,32.22677881319894,56.30242039483521,-1.0398107355129778,41711149.83825503,0.3304227891850609,1890.5654430382813,2.6757178033915006,14919,7.599013976672368,89.38906413819011,4.698239750557904,94.12855506795476,71.9692646267473,Medium
Polyimide,ALD,IGZO,72.51712392245128,187.9630605944312,38.48314413474115,0.7352663369734365,96.12081754345405,9.307988033207014,1.848570085714666,66383201.220346406,0.2611804599218673,976.1693779733298,19.09153210129599,39180,2.733914032149514,81.26063556050764,0.6262522760865493,95.84499939390624,65.34755457752135,Low
PEN,ALD,IGZO:ZnO Hybrid,90.53095444140497,266.43664601851793,51.407905778075374,2.8637807566893527,172.10340432898207,42.85204056742547,2.1260678968120565,48987907.774066776,0.10247133489296034,691.217233065728,22.458816342716524,5499,8.914110662374446,77.39834640680202,4.75452271265572,90.60760128948178,80.3838811482675,Low
PEN,ALD,IGZO,122.92099849893572,190.88811478990937,54.90239063141782,4.374951280819161,120.45099374776014,48.175375991454416,-0.2787531529345584,51748081.65569818,0.21550418846625363,1031.6802668138562,29.81481113680273,38677,9.794327225340446,81.5748193696009,0.6350657871841989,93.78177545286158,81.08274609446153,Medium
Polyimide,Sputtering,IGZO:ZnO Hybrid,91.34902537360763,253.94085257889685,42.553319437750346,3.1565450256854595,24.99667245729834,48.74083169762263,0.6222385683349154,43241275.654755004,0.06145121448276758,1568.2138746381831,21.005887438631714,49246,4.993316177920633,93.42220025230083,2.3613294124115467,92.53452857746669,66.78314848637706,High
PEN,Solution,IGZO:ZnO Hybrid,99.6770209120534,164.8084435824696,53.364591711123495,1.7955181109418754,46.417550577752124,12.452198541086464,1.6994457365865734,99170029.10724607,0.33923572073387576,419.93206677580355,8.491664383399057,44862,9.375679913823467,98.02787519880438,4.696161126961641,87.93322597534153,66.8805305653686,Low
Polyimide,ALD,ZnO,49.3991167066923,271.09653384288094,6.764937081057408,7.416116449063875,100.16342653012569,29.616347277938466,0.47568669969516564,92756859.26841603,0.45173414434835985,1558.2420836676836,5.029213456641086,26602,0.11117336301712932,88.4425566831615,1.2402701819054707,95.95016483161866,94.63424269636894,Medium
Polyimide,ALD,IGZO,130.09943465151278,253.35798782563165,37.221714792263306,8.224902724095857,78.6825584661443,50.61858787386889,-0.9924138651004037,30779341.69454345,0.4481933557025565,1523.9488970743444,19.94566969003411,30692,8.952954513391731,92.68093553903908,0.27044640620779686,97.0217954173607,68.51483755017742,High
PEN,Sputtering,ZnO,75.72197110616185,298.0322737522926,25.920355705510758,2.946050273365386,78.15813371375876,21.64735657083151,1.676471001067747,11168276.537419051,0.3647950131944959,1124.7615891976716,16.64912589051005,41422,3.1793486655379253,85.4519209780657,3.9862423076382827,94.73189673380752,89.33672121742543,Medium
Polyimide,Solution,IGZO,38.32475157783001,276.140094231757,14.68808339323328,7.856985198759881,110.56081514728213,30.726177145606496,2.6023741038088657,83978074.7566199,0.25959658797406737,1745.1003486242053,27.17606807646046,49750,3.1838047048032596,88.11987112070969,3.0198298245781485,89.85844041656577,76.46133389410929,Medium
Polyimide,Solution,IGZO:ZnO Hybrid,106.34442888570426,259.92125370615133,12.465988460658135,4.162758861812481,121.03522510199691,20.00366409849152,1.4361812778277092,99717053.44005819,0.28041422841117036,351.072418522735,22.3450245930757,22760,2.3580797612224003,98.65451304536023,2.6182138452170594,98.90188741613952,75.22462336194548,Medium
Polyimide,Sputtering,IGZO:ZnO Hybrid,48.09175891408998,287.95576984962423,50.23941242110006,5.313515013113026,161.4036983524763,30.495327983692828,1.9821033685606526,29267963.315024156,0.11161347079804831,1231.4101126647788,16.272788601193376,3920,3.238437621393929,82.71414707635543,0.26828258333077004,91.83037581992687,70.32368456573133,Medium
Polyimide,Sputtering,IGZO,32.683126331108966,178.7883827144462,44.27004103644588,8.632010211484952,74.78364705787209,53.8310857426084,0.11263141046022818,35784914.73491821,0.20345769190364138,953.751799753461,13.300505181424134,25085,2.2134973786164878,71.9213862116718,3.3008332171535413,88.98817728077647,87.08390289123157,Low
PEN,Solution,ZnO,132.0582980925554,269.0719322517208,24.018808774727688,7.624559977122875,163.0385937777115,30.03183270680232,-0.6756078969301431,94163901.81670544,0.13447763397422313,902.3550143880802,13.322491587982968,23925,9.06810415246872,97.75320061676129,0.9409544242343675,91.12351931232935,90.82313074545442,Medium
Polyimide,ALD,ZnO,79.82109438349715,184.42212056455554,40.32125440793859,8.148610087503688,74.33613353140018,35.575160939087624,1.3924814772823164,71115840.50512895,0.41954009150747956,579.8660354120983,8.336520012234567,6615,9.000334899412328,92.99878990620289,4.662863733003007,95.38112637862315,69.13946115456781,Medium
PEN,Solution,ZnO,117.40688265045094,335.10444157037614,41.917423638680624,1.8000290825703897,20.532267898834426,27.218695581669596,-0.025029573714514974,29570876.79464582,0.4616392556020819,807.3313479388253,2.4851272091595176,38083,1.1118920177141631,81.55100066804357,3.4600620602708423,97.68897678488874,63.32838342721899,Medium
Polyimide,Sputtering,ZnO,57.77638277482616,163.66682096912083,19.625673532896187,1.1623345454204301,115.29565369091033,30.306445076182904,2.3703308354540678,58108838.663478665,0.29161546763905266,305.48643644496497,18.097496469798973,46228,1.5142984457782755,98.48945655506029,3.564466051365799,90.34863248924309,64.79218435099635,Medium
Polyimide,ALD,IGZO:ZnO Hybrid,122.30611753929662,236.07494993815865,53.9069796411238,8.987344926335878,121.70144173001476,5.834580947553193,-0.9481737750989704,94423515.64063197,0.37749381823082484,578.0380425531679,7.947612510650025,3783,8.633984526205598,80.02053676011016,1.2396433357952743,88.48936669014063,87.74812371681854,Low
Polyimide,ALD,IGZO:ZnO Hybrid,34.55167051279894,289.15949553108896,63.56895172895678,4.184425560925396,187.56264666815343,20.60600304782508,0.45058664879905663,81183192.5635084,0.10465914690820738,616.7337047783569,7.8331536963851605,10605,4.049483931640185,80.79148568423284,4.41569380647792,94.39739697752808,75.2539418961869,Medium
Polyimide,Sputtering,IGZO:ZnO Hybrid,66.27653859333086,241.60444233365175,64.35976556671392,3.234856941661968,147.95165195187013,29.011994695800343,0.28527420210773635,74185853.04572868,0.32384058947475725,1469.268948174265,5.510674402941454,46557,1.7757896056588551,87.6822092425077,2.7348895968376854,98.81822650159428,64.6170130443753,Medium
PEN,Sputtering,IGZO:ZnO Hybrid,147.1480363365587,168.41905064658047,50.18523730275913,7.3846144154873326,184.3768039739435,39.85883367960009,2.721242340992683,73702261.20958497,0.3662559596200307,192.24581169684,7.308673724947397,45608,5.155627084122015,77.95607419850535,4.299712471289729,87.74940045339133,71.91008722468686,Low
PEN,Sputtering,IGZO:ZnO Hybrid,123.21866312784078,260.6758032253415,43.372893688926055,8.44594816750864,182.58596994617182,29.752856180464068,-0.8108933972801826,17810252.22598411,0.25374565828013035,1337.2653854866353,2.890096187543855,20192,4.22501369420894,90.25857306879125,1.4276426266781526,97.0452907344905,77.99824189985685,Medium
Polyimide,Solution,ZnO,84.64327094090946,278.3263817654709,9.575535725404617,8.693651408033858,124.869080949066,23.579937382686023,-1.4556892874459506,82469877.11040136,0.1594728880118144,520.6788286070607,20.878480592958894,4331,2.2696993820058555,74.43265881456468,3.801762394181406,92.14910772231227,89.82180893457529,Low
Polyimide,Solution,ZnO,64.17107130304507,290.75846219810154,26.58734741387044,3.50197284068966,110.27479241392503,26.345430443928645,-0.42861654236797087,27619102.058021378,0.44481853424362616,255.53686124095847,13.239119256755439,32856,7.23544696094858,73.13273426138645,2.915377827934233,96.99268755943137,82.46101389788112,Low
PEN,ALD,ZnO,133.37764100292196,224.65196289255178,11.995358508362742,8.596017716415902,115.91378376108399,18.326133106025658,2.191245868958945,93037362.12357393,0.3843089239791751,671.5317060623248,17.722688765648062,3846,6.349764192094035,85.51146221936051,0.33725459847185,92.58311724659936,66.16114803780003,Low
Polyimide,Sputtering,ZnO,90.83020868098704,262.73199420575247,77.28673706588552,0.8888724715562812,195.8828534586771,55.84718555257291,-0.5580518277884232,36470352.70146816,0.45493577683213776,526.4984519143453,19.834813304582386,34697,1.0866499741988616,86.10931678943763,2.0861773864891062,90.65991661453329,65.55459493254178,Medium
Polyimide,ALD,IGZO:ZnO Hybrid,118.59525232298444,240.13729498778264,15.131010966932052,0.9717841688673293,156.90186143192219,33.6958774185003,-0.4160487133253279,85767463.10025522,0.41828119137402053,1148.861514095715,29.229567743732456,38586,9.26132847182089,73.09299701926103,1.001161279104978,95.45111500314476,74.4316975471663,Low
Polyimide,ALD,IGZO:ZnO Hybrid,118.03399844110133,284.41120775045067,16.383155738832656,6.423432354154468,30.19052191055521,5.737519962966771,-0.9154553795843514,26630687.116834965,0.4956684933104882,779.0151665511286,3.9114442439540276,36030,5.628852660727684,97.96111157280339,1.8599505806059051,98.50940941892345,62.63174966956147,Low
PEN,ALD,IGZO:ZnO Hybrid,22.332938213903937,266.7113934649637,71.71824637478691,1.0995105065976891,157.90139728846597,6.069544213075064,1.7194629147444322,51457548.38885822,0.13647772994650204,1935.3881105758196,13.701695175280264,13775,2.5770244219290643,86.62531307060543,1.9784230078995901,89.80377595555271,86.44520183493556,Low
PEN,ALD,IGZO,36.41299176303975,255.15124391182698,75.79462126073435,3.5837871008465347,42.402229290662916,58.512889922362284,-1.1887161427256228,10697460.695951166,0.08903649551178834,1930.7442388426161,8.885142138741468,8549,2.142288969216399,74.38001478241085,2.4271489298390856,91.91122202491557,74.05088371063202,Low
PEN,Sputtering,ZnO,105.75181763131648,199.9048733676497,62.43717794261824,6.891181869345778,94.99660431106888,17.179799025528474,-0.009562639521652816,66015289.11058744,0.20165125610176632,943.0590113284551,15.347934091990796,23437,1.4458850155847953,79.03183320563667,3.0414231693694695,88.44100940044784,72.00583204734866,Low
Polyimide,ALD,ZnO,41.01057546716329,150.4037035496468,5.405369275450241,3.70403551251515,49.987337713541514,49.30845588478731,-0.22875573020565954,83609566.72393216,0.10805187876046651,1610.6661752544933,27.77322441718887,24958,4.303910323264472,93.20679220406171,2.8977904972411763,87.75114195426026,77.81879163370026,High
Polyimide,Sputtering,IGZO:ZnO Hybrid,53.21413480522861,184.81633506228584,5.1009703217422775,2.2061979236809113,141.02078245131366,8.205141585831596,0.9982187840556969,71847543.65742858,0.285408550807801,125.21022763566256,22.271559426948237,25243,1.4418560295992842,85.17371430810043,0.2910578830544759,96.66835213588263,84.81348813169967,Low
PEN,Sputtering,ZnO,143.06293404594894,173.41320828483373,33.35755773405881,3.1728309076114956,176.68884987667678,55.663950518200195,1.7868731925888102,52330618.708736345,0.33486300743348413,1140.842010977125,20.534588421437014,43177,4.216582484692739,75.4563021078501,3.7783771705947373,88.00996175032664,79.92714305725683,Low
PEN,Solution,ZnO,92.82369358873854,239.81694900218935,15.75465275081694,4.846965656379102,65.16875821966937,53.09293520166731,0.8979439561353635,4521136.701359934,0.31022987682803166,1512.2684273832601,14.354884540072968,43424,1.5728272395177652,72.98262018979234,4.751001033916564,96.89977257001675,88.08409736026955,Low
PEN,Sputtering,IGZO:ZnO Hybrid,117.59483590991513,272.4516301523689,6.3789606613697964,5.016165625877083,25.582040829555652,36.410123933898305,2.6896169683878046,93344766.30701414,0.16665806092562158,512.1921282739382,20.791149954484204,29984,6.602394463086505,82.49245795488706,1.8085383160263369,91.43825577760397,82.02768973545412,Medium
PEN,Solution,IGZO,92.53749604174318,192.61700173696164,39.80500170533785,7.938502197798419,66.71368863424303,5.494926150579068,2.7814918749929936,70551899.96237768,0.45897081393595857,216.22633481529311,2.9065105636834265,37942,7.873896014694947,79.7850265519066,0.9807598165574669,99.92573085111573,87.57895935928923,Low
Polyimide,Sputtering,IGZO,91.82676992175428,337.8114191934374,75.72964230552287,7.626455679599369,137.74875300711693,19.179598071283564,0.12659397824331942,74588965.19414964,0.059527563680920305,396.2459782222662,18.414682816837043,38538,5.54027520047531,89.02160322197723,2.746007659265388,87.96012127286934,84.38737957476363,Low
PEN,Sputtering,IGZO,32.23974831634072,151.33642584477755,29.286468117682354,4.839769143283284,72.46442423534549,27.375245606915573,1.999561693237017,79470110.74532561,0.20660600919357186,939.5113656303283,17.50574375277895,6833,6.8325630610634835,96.83216262158379,3.5540733483963063,86.39466988769239,66.75929940923078,Medium
Polyimide,Sputtering,IGZO:ZnO Hybrid,64.6762150391834,304.4602030330686,54.58555088215224,8.533839816438329,62.84131183522265,30.303526421115897,1.8246062247068533,74776865.15850179,0.37354661392912747,1062.1056994368978,11.705932094969398,24386,9.389949497132204,77.1841782874506,3.42663398318555,86.13149604405244,61.83240575650296,Low
PEN,Solution,ZnO,56.71601682924653,275.0409539060885,53.91765148493305,1.5852528166182605,45.04268621101034,21.37233172093046,2.518340662671723,44117205.248192385,0.3951180168571217,823.6817320066601,7.642395511875035,35813,6.419878142749018,94.80178406520251,3.0993369297542057,97.53127007086302,91.61888801761836,Medium
Polyimide,Solution,IGZO:ZnO Hybrid,70.79468752976972,224.71096020953638,23.83100777488758,2.925856827174564,104.52812110614238,6.812132753504149,0.5157463809346647,73364846.7105018,0.23725334499433698,935.950157380522,24.611555427980427,34805,3.705166162020438,96.69339737491082,0.816538035428222,91.56664466587515,93.09796578837295,Low
PEN,ALD,IGZO:ZnO Hybrid,123.78474446916267,160.09778888248158,53.78189366178982,8.36577640327139,62.43027734986564,37.457007325959815,0.887129342390065,62506428.51315479,0.057609415965365195,993.4464232576345,3.5081392047427014,7242,4.549853570881663,96.15807538462714,4.2004419825746915,85.04686524471057,85.44263038210153,Medium
PEN,Solution,ZnO,68.35124682919243,275.4973143568559,20.925048071516844,4.090943366948455,148.8919663365018,33.828506723211575,0.370984411117083,85403093.20354196,0.3281196556056818,1561.929657042083,3.9508402038604578,29704,8.619199738113165,97.61024256841762,2.1855456558521955,98.12157043755003,85.34720379435822,Medium
PEN,Solution,IGZO,78.72058650011874,227.12270257312963,14.150556018266679,9.821224808541501,24.558256378518514,20.565034948599276,2.326696136848675,80247956.93558367,0.07839260653244708,299.95960634753953,14.334608831556103,43419,1.3941311576059545,94.42115004174899,1.1851960568561632,98.15381510365457,69.45514781729383,Medium
PEN,Solution,IGZO,71.65958076309116,337.2534278826438,57.603746416976755,4.929406174514436,136.16627629115033,7.0886782163283595,-0.4663395808703954,4147024.5029013157,0.09853509926908152,1561.0058876028522,9.071527327440942,25832,3.324796522259284,87.21109415650344,0.5227040912091728,97.09625011028186,78.98545981086414,Low
Polyimide,Solution,IGZO:ZnO Hybrid,32.14303635678843,258.39801497795315,13.508061282793754,8.023388418155758,55.13640276787628,59.70268029720671,-0.42130914790899876,37894920.162357196,0.3426128238407855,1408.3918743604966,22.87266757819657,13321,5.815072682807792,81.88553686259702,2.1419236633679404,88.72477724537264,94.72838822966129,Medium
PEN,ALD,IGZO,77.33938057260188,337.93030225870166,79.76819139420165,4.321916893132533,102.9630595998046,31.509240275452328,0.176722966096859,3481268.0568676176,0.19061974676428467,1509.1555380050042,19.757322153793346,39930,6.7962567371435005,84.25894579497937,3.1280679295518063,90.5912908010076,89.96502593245069,Medium
Polyimide,Solution,IGZO:ZnO Hybrid,45.42920549578695,194.09673869466081,18.7589300862672,4.537058431093088,64.35708518593952,46.58023329757424,-0.46345725553941963,10216471.727362132,0.20661356871871378,1495.4899331631134,23.63097429154568,33407,7.658640846773882,95.30575307144997,3.3603507748423884,96.17389337793226,70.65380233931988,High
Polyimide,Sputtering,IGZO:ZnO Hybrid,44.27402845049539,295.14518207282066,49.560639706734314,4.137389899199743,147.32604844205116,29.87727192782345,1.0245307638671433,60145058.0931411,0.26906318464245954,994.1244500233889,11.09101077745843,5073,3.250247280361263,78.74055294509829,4.817410865846558,92.34029688111377,70.53660529942616,Low
Polyimide,Sputtering,ZnO,32.22469357645463,273.4498041697451,35.853092855944205,7.331218394852712,189.60833764781097,7.374365997461779,-0.8947945207702397,87383443.89801371,0.49036027768671825,501.6603506657101,22.734530309300286,18667,1.544005426690588,74.61858913589174,0.8504256099524115,87.30739865085329,76.92520519018207,Low
Polyimide,Solution,ZnO,66.36722663842941,297.88164596626234,14.478981680425033,5.701419898569948,184.24458809926452,22.028040979702503,-0.05916201268175092,11991277.62333963,0.4844489993324197,1119.5949181734277,26.14449060873917,17035,9.552908175797942,74.08375732588006,4.930290959468005,88.64197396791509,74.16095331587246,Low
PEN,Solution,ZnO,118.47264502262426,192.93357279450737,7.088293068306005,9.465892057999506,120.85098087737731,22.606057755324564,2.610501143140155,45114417.853808485,0.23731744971203378,1920.1659018572893,11.667685843720008,7732,0.8562829496071908,93.98284368724501,3.307911814803917,99.58884305127336,72.99035661980611,Medium
Polyimide,Sputtering,IGZO:ZnO Hybrid,55.93741977584149,282.9989032475547,51.704921171962496,2.8834580070739952,97.89595761882589,51.10940972269588,0.3415146608630817,91088781.69159631,0.169474647748227,1218.198794647391,11.517082992531334,4487,1.0484730222901657,92.08308490357284,2.3257223827652873,87.2651967614066,81.94401680821362,High
Polyimide,Sputtering,ZnO,60.60538324511676,249.6080786113738,65.50681728418445,1.4553459547927212,165.47709679348256,40.98264878999309,1.8670517242207914,81431955.35732207,0.18616646869885212,120.98957590427746,27.198639309379935,35952,4.9999311648294915,84.4317148903439,4.452151706655981,95.89121135017282,60.40223643717381,Medium
Polyimide,ALD,IGZO,103.54770549741507,298.5649949812632,68.1511746130058,4.235984108442544,139.8320088992687,20.148644700171005,-0.989420137320417,51971592.96762833,0.17095158417272185,213.4507192651422,3.3941270892558557,30425,8.210783178621623,77.97127141467244,3.502950735571625,92.17027459989308,86.71688726116469,Low
PEN,Sputtering,IGZO,45.459305636299455,215.40892883036355,41.203510480770085,6.358770722644372,44.877181701217246,58.22569750624973,-0.385959713361969,77159428.21848981,0.28951061321380134,1986.4405238467493,11.805303360463641,47658,7.767590652917734,89.65078209073573,1.8087143527993748,96.2290248932824,85.90185488365248,Medium
PEN,Sputtering,IGZO:ZnO Hybrid,136.60453095505946,328.0114050930505,63.30916003867892,8.677589900697203,165.97465058647003,22.684800781882927,2.1330552954016584,52274150.46671325,0.32308691351041785,236.69808255493672,5.322829778010514,20571,9.383222735321509,71.11455982554162,4.432019913224662,94.91669861716589,89.06139882081455,Low
PEN,Solution,IGZO:ZnO Hybrid,87.62476802270209,166.86026292227007,55.46353501164086,3.7888704234631128,91.48803398499494,59.90287142057962,1.9334682133036236,15817652.80491205,0.26995072470334974,187.48580408530728,2.8114565269993346,30075,1.5018654985685853,86.47860665433318,3.366415738415721,91.5875078583149,89.45077356573847,Medium
PEN,Sputtering,ZnO,78.1883822416282,311.4378637582376,59.31908956243499,6.7109741356823855,45.907275394523275,59.78900312436448,0.2377016336721951,12482363.961035693,0.23359746301166856,770.7461117814453,5.1603436941110195,43185,3.819699844918117,81.55432989344445,3.5243030433916758,90.30866237024601,79.8239893166164,Medium
Polyimide,ALD,IGZO:ZnO Hybrid,92.51662495079619,322.26392516301814,41.944925391636055,3.826887469720581,63.54149657533357,15.5165784760708,2.794786059150634,18844939.524386305,0.14507826690647202,1941.7026862117398,14.074882153047755,6495,2.89320707434493,98.35792938054709,4.492310451621528,96.31538881534189,87.30258774681516,Low
Polyimide,Sputtering,IGZO:ZnO Hybrid,41.584460744105414,313.4504622733642,52.50588051815953,6.363586038447352,60.83013574718505,22.20076139036201,2.5978935712554545,35098700.27561829,0.267127516121951,705.4827920924448,21.23476993837814,19681,8.622614223191253,84.71924722420525,2.297239419048371,89.8471180938974,77.23382939181818,Medium
PEN,Solution,IGZO,99.75150802309292,252.5452788523552,65.41444351820428,8.905675496791183,108.64932517465742,31.73243091665598,2.8303533710050797,93053621.47472513,0.2034962212111061,878.7798486630143,10.099907884374963,15781,4.934710740783883,86.01576482105777,3.3188301192028073,96.81657220132853,93.30354427464052,Medium
Polyimide,Solution,IGZO,67.20309576242136,237.67699600615225,34.84131316677673,2.6978976014643856,54.53031722879635,41.525536913134005,0.4256161058450343,79969844.5812236,0.29371795825925434,1304.7464162962744,25.790908607231493,40865,0.3657945507150969,90.65851723984176,3.7489762060251244,95.19764599498677,66.67444854256021,High
Polyimide,Sputtering,ZnO,136.63422432540045,349.25245730497534,65.44841756506878,4.340295600016872,33.47763260629947,34.04260969520897,-0.6113688734144265,43285828.10701949,0.3538352369802308,145.81249472015585,14.253237604673801,9469,7.108847627700126,84.05161595264376,2.3243062848408296,93.66503755349754,92.04659822258648,Medium
Polyimide,Solution,IGZO:ZnO Hybrid,41.9510468680992,195.83439024283243,49.40126320917972,9.936019366082592,33.50126161661454,58.31928080227412,1.3199638759110344,49312740.21165953,0.3349904784964748,1805.750797286457,29.110385426928822,46167,3.948111168483366,76.51248995902579,0.5089153671151878,90.53201327353446,69.0485626443703,Low
PEN,ALD,IGZO:ZnO Hybrid,85.91664350250734,259.3751931752089,17.44257682780897,8.751291768369878,120.82247745642836,44.81940403296303,1.5814792122563932,26568289.672064822,0.258120594682517,1086.9417333534211,28.7163587444236,17202,5.358352957373022,85.581057549905,3.880054868562368,88.07622036649562,63.59531807903982,Medium
